Zip,Latitude,Longitude,State,City,Timezone
88112,34.857544,-103.15193,NM,Broadview,-7
87401,36.625357,-108.19225,NM,Farmington,-7
88311,32.695546,-105.612595,NM,Alamogordo,-7
88119,34.346673,-104.24242,NM,Fort Sumner,-7
88046,32.267993,-106.805867,NM,Mesilla,-7
88339,32.923979,-105.40542,NM,Mayhill,-7
88123,33.717607,-103.145119,NM,Lingo,-7
87199,35.044339,-106.672872,NM,Albuquerque,-7
87310,35.766353,-108.57046,NM,Brimhall,-7
88011,32.312506,-106.70306,NM,Las Cruces,-7
88221,32.342033,-104.293691,NM,Carlsbad,-7
87154,35.044339,-106.672872,NM,Albuquerque,-7
87010,35.409522,-106.15202,NM,Cerrillos,-7
88028,32.53667,-108.327898,NM,Cliff,-7
57714,43.31492,-101.92918,SD,Allen,-7
57777,44.735001,-102.45764,SD,Red Owl,-7
88519,31.694842,-106.299987,TX,El Paso,-7
88579,31.694842,-106.299987,TX,El Paso,-7
88585,31.694842,-106.299987,TX,El Paso,-7
84701,38.765929,-112.08397,UT,Richfield,-7
84415,41.255285,-111.956721,UT,Ogden,-7
84327,41.867966,-111.99026,UT,Newton,-7
84638,39.532384,-112.27113,UT,Leamington,-7
84521,39.367253,-110.78956,UT,Elmo,-7
82516,43.14687,-108.89349,WY,Kinnear,-7
82640,43.551448,-106.14153,WY,Linch,-7
82631,42.894249,-105.485243,WY,Bill,-7
82925,43.081275,-109.92672,WY,Cora,-7
93928,36.015388,-121.24839,CA,Jolon,-8
92271,33.53163,-114.892368,CA,Rancho Mirage,-8
94237,38.377411,-121.444429,CA,Sacramento,-8
91011,34.211171,-118.19776,CA,La Canada Flintridge,-8
95024,36.85443,-121.411909,CA,Hollister,-8
93932,35.987276,-121.04788,CA,Lockwood,-8
90508,33.786594,-118.298662,CA,Torrance,-8
95427,39.240872,-123.54765,CA,Comptche,-8
94578,37.703427,-122.128,CA,San Leandro,-8
91334,33.786594,-118.298662,CA,Pacoima,-8
93117,34.443746,-119.94215,CA,Goleta,-8
91766,34.045584,-117.75305,CA,Pomona,-8
92079,33.016928,-116.846046,CA,San Marcos,-8
93927,36.300819,-121.2904,CA,Greenfield,-8
95950,39.070128,-121.8981,CA,Grimes,-8
95923,40.187554,-121.1152,CA,Canyondam,-8
93325,34.819232,-119.000391,CA,Lake of the Woods,-8
94420,37.562385,-122.251078,CA,Foster City,-8
91305,33.786594,-118.298662,CA,Canoga Park,-8
90263,34.035087,-118.70752,CA,Malibu,-8
92385,34.839964,-115.967051,CA,Skyforest,-8
93722,36.801603,-119.88878,CA,Fresno,-8
95222,38.087437,-120.58072,CA,Angels Camp,-8
96133,38.651141,-119.49874,CA,Topaz,-8
94035,37.189396,-121.705327,CA,Mountain View,-8
95602,38.976837,-121.09142,CA,Auburn,-8
93009,34.356248,-119.146228,CA,Ventura,-8
95387,37.539768,-121.24702,CA,Westley,-8
94497,37.534736,-122.32588,CA,San Mateo,-8
95554,40.2959,-123.77902,CA,Myers Flat,-8
92028,33.380359,-117.20605,CA,Fallbrook,-8
92583,33.788491,-116.95125,CA,San Jacinto,-8
95983,40.06686,-120.77442,CA,Taylorsville,-8
95109,37.189396,-121.705327,CA,San Jose,-8
93412,35.347065,-120.455345,CA,Los Osos,-8
94085,37.38894,-122.017956,CA,Sunnyvale,-8
92176,33.016928,-116.846046,CA,San Diego,-8
95152,37.189396,-121.705327,CA,San Jose,-8
92672,33.427078,-117.61401,CA,San Clemente,-8
95373,37.986377,-120.241412,CA,Standard,-8
92161,32.871846,-117.229119,CA,San Diego,-8
92069,33.144908,-117.17128,CA,San Marcos,-8
94541,37.674431,-122.08883,CA,Hayward,-8
96041,40.524496,-123.18307,CA,Hayfork,-8
90202,33.786594,-118.298662,CA,Bell Gardens,-8
94522,37.777208,-121.955399,CA,Concord,-8
92138,33.016928,-116.846046,CA,San Diego,-8
93706,36.691036,-119.83321,CA,Fresno,-8
91719,33.735688,-117.42049,CA,Corona,-8
93556,35.294405,-118.905173,CA,Ridgecrest,-8
93778,36.746375,-119.639658,CA,Fresno,-8
95416,38.463088,-122.989975,CA,Boyes Hot Springs,-8
92415,34.839964,-115.967051,CA,San Bernardino,-8
95842,38.687718,-121.349,CA,Sacramento,-8
93922,36.543261,-121.926315,CA,Carmel,-8
92532,33.696543,-117.3247,CA,Lake Elsinore,-8
92517,33.752886,-116.055617,CA,Riverside,-8
94104,37.791728,-122.4019,CA,San Francisco,-8
91763,34.07041,-117.69938,CA,Montclair,-8
93552,34.561207,-118.0375,CA,Palmdale,-8
93381,35.294405,-118.905173,CA,Bakersfield,-8
95215,37.955474,-121.19064,CA,Stockton,-8
83526,46.154136,-116.40471,ID,Ferdinand,-8
83836,48.229101,-116.27423,ID,Hope,-8
83542,45.548413,-116.301,ID,Lucile,-8
83847,48.575219,-116.41475,ID,Naples,-8
89148,36.049095,-115.28485,NV,Las Vegas,-8
97051,45.862489,-122.84824,OR,Saint Helens,-8
97041,45.503224,-121.59252,OR,Mount Hood Parkdale,-8
97280,45.580557,-122.374776,OR,Portland,-8
97504,42.334496,-122.83547,OR,Medford,-8
97627,42.086887,-121.98101,OR,Keno,-8
97201,45.49894,-122.68781,OR,Portland,-8
97345,44.407794,-122.60034,OR,Foster,-8
97124,45.545841,-122.94605,OR,Hillsboro,-8
98118,47.543348,-122.27496,WA,Seattle,-8
98408,47.209021,-122.44498,WA,Tacoma,-8
99357,46.922079,-119.67175,WA,Royal City,-8
98362,48.097144,-123.40628,WA,Port Angeles,-8
98821,47.541723,-120.5614,WA,Dryden,-8
98642,45.795825,-122.69804,WA,Ridgefield,-8
99401,46.086657,-117.2491,WA,Anatone,-8
98380,47.596122,-122.89456,WA,Seabeck,-8
98092,47.297285,-122.16328,WA,Auburn,-8
98038,47.381989,-122.03553,WA,Maple Valley,-8
98221,48.495234,-122.61976,WA,Anacortes,-8
99568,60.23458,-151.3934,AK,Clam Gulch,-9
99614,59.937619,-164.04392,AK,Kipnuk,-9
99571,55.315003,-162.634,AK,Cold Bay,-9
99829,58.109608,-135.43154,AK,Hoonah,-9
99603,59.665074,-151.4493,AK,Homer,-9
99689,59.538728,-139.71052,AK,Yakutat,-9
99770,66.597998,-160.01772,AK,Selawik,-9
99555,59.269535,-158.62458,AK,Aleknagik,-9
96853,24.859832,-168.021815,HI,Hickam AFB,-10
96783,19.843259,-155.10548,HI,Pepeekeo,-10
96703,22.148133,-159.31765,HI,Anahola,-10
96714,22.208401,-159.4896,HI,Hanalei,-10
616,18.426748,-66.67669,PR,Bajadero,-4
646,18.442798,-66.27689,PR,Dorado,-4
674,18.426137,-66.48697,PR,Manati,-4
939,18.410462,-66.060533,PR,San Juan,-4
970,18.359143,-66.112295,PR,Guaynabo,-4
984,18.393355,-65.972495,PR,Carolina,-4
830,18.32816,-64.740737,VI,St John,-4
6615,41.175947,-73.13515,CT,Stratford,-5
6794,41.644096,-73.32437,CT,Washington Depot,-5
6513,41.315797,-72.8803,CT,New Haven,-5
6234,41.782474,-71.95989,CT,Brooklyn,-5
6785,41.69971,-73.44024,CT,South Kent,-5
6810,41.390194,-73.45441,CT,Danbury,-5
6029,41.909147,-72.45026,CT,Ellington,-5
6432,41.189646,-73.23576,CT,Fairfield,-5
6860,41.308873,-73.363661,CT,Norwalk,-5
6027,42.002345,-72.90922,CT,East Hartland,-5
6825,41.191685,-73.238012,CT,Bridgeport,-5
6103,41.767049,-72.67433,CT,Hartford,-5
6912,41.308873,-73.363661,CT,Stamford,-5
20427,38.893311,-77.014647,DC,Washington,-5
20032,38.836145,-77.00058,DC,Washington,-5
20010,38.933311,-77.02929,DC,Washington,-5
20421,38.893311,-77.014647,DC,Washington,-5
20303,38.893311,-77.014647,DC,Washington,-5
20004,38.895268,-77.0276,DC,Washington,-5
19733,39.555794,-75.65058,DE,Saint Georges,-5
34270,27.405429,-82.543519,FL,Tallevast,-5
34759,28.094144,-81.48395,FL,Kissimmee,-5
32260,29.937673,-81.420603,FL,Jacksonville,-5
32820,28.561242,-81.10735,FL,Orlando,-5
32696,29.369207,-82.49831,FL,Williston,-5
32935,28.13926,-80.65077,FL,Melbourne,-5
33437,26.522249,-80.15031,FL,Boynton Beach,-5
33238,25.558428,-80.458168,FL,Miami,-5
32227,30.383023,-81.41049,FL,Jacksonville,-5
32821,28.391608,-81.47345,FL,Orlando,-5
32937,28.172041,-80.59957,FL,Satellite Beach,-5
32853,28.566338,-81.260818,FL,Orlando,-5
33687,27.871964,-82.438841,FL,Tampa,-5
32162,28.945246,-81.987609,FL,The Villages,-5
33848,28.26074,-81.50669,FL,Intercession City,-5
34293,27.055013,-82.3973,FL,Venice,-5
31047,32.509384,-83.64773,GA,Kathleen,-5
31088,32.594698,-83.64873,GA,Warner Robins,-5
31055,32.045313,-82.8916,GA,McRae,-5
30913,33.386041,-82.090996,GA,Augusta,-5
31209,32.806707,-83.691315,GA,Macon,-5
30215,33.40147,-84.46271,GA,Fayetteville,-5
31326,32.293147,-81.23006,GA,Rincon,-5
30525,34.882362,-83.4156,GA,Clayton,-5
30665,33.535009,-83.07787,GA,Siloam,-5
31831,32.698622,-84.71552,GA,Waverly Hall,-5
30176,33.748838,-85.29304,GA,Tallapoosa,-5
31999,32.491005,-84.874123,GA,Columbus,-5
31917,32.491005,-84.874123,GA,Columbus,-5
30364,33.844371,-84.47405,GA,Atlanta,-5
30453,32.057356,-82.1214,GA,Reidsville,-5
31806,32.246795,-84.32008,GA,Ellaville,-5
30075,34.049789,-84.38539,GA,Roswell,-5
30823,33.234802,-82.46303,GA,Stapleton,-5
31782,31.543065,-84.219594,GA,Putney,-5
31787,31.901066,-84.25037,GA,Smithville,-5
31808,32.638885,-85.00736,GA,Fortson,-5
47334,40.117139,-85.54205,IN,Daleville,-5
46171,39.525112,-86.95994,IN,Reelsville,-5
46671,41.532773,-85.539454,IN,Topeka,-5
47150,38.30382,-85.82522,IN,New Albany,-5
47042,39.035173,-85.26017,IN,Versailles,-5
47245,39.001301,-85.619906,IN,Hayden,-5
46563,41.347159,-86.32023,IN,Plymouth,-5
47025,39.129059,-84.85887,IN,Lawrenceburg,-5
46857,41.093763,-85.070713,IN,Fort Wayne,-5
46031,40.211166,-86.02304,IN,Atlanta,-5
46182,39.457143,-85.67065,IN,Waldron,-5
47512,38.777038,-87.31447,IN,Bicknell,-5
46072,40.284041,-86.04681,IN,Tipton,-5
46221,39.719444,-86.22183,IN,Indianapolis,-5
46926,40.873913,-86.06339,IN,Denver,-5
47982,40.196628,-87.5271,IN,State Line,-5
46057,40.333772,-86.38161,IN,Michigantown,-5
46779,41.578442,-85.03134,IN,Pleasant Lake,-5
46787,41.080236,-85.62796,IN,South Whitley,-5
46862,41.093763,-85.070713,IN,Fort Wayne,-5
46992,40.795068,-85.82953,IN,Wabash,-5
47359,40.550511,-85.28118,IN,Montpelier,-5
46848,41.221366,-85.172053,IN,Huntertown,-5
46201,39.775125,-86.10839,IN,Indianapolis,-5
41150,38.225087,-83.242129,KY,Jacobs,-5
40062,37.590699,-85.45004,KY,Saint Francis,-5
40040,37.742806,-85.05564,KY,Mackville,-5
41519,37.60512,-82.31477,KY,Canada,-5
41847,37.21583,-82.95449,KY,Redfox,-5
41713,37.22539,-83.273609,KY,Avawam,-5
41260,37.831324,-82.76039,KY,Thelma,-5
41555,37.52976,-82.26665,KY,Pinsonfork,-5
40743,37.134455,-84.045746,KY,London,-5
41817,37.36778,-82.91535,KY,Garner,-5
41016,39.087593,-84.55057,KY,Covington,-5
41338,37.398617,-83.704908,KY,Island City,-5
40063,37.579519,-85.355132,KY,Saint Mary,-5
40742,37.137615,-84.115617,KY,London,-5
40081,38.3386,-85.492459,KY,Crestwood,-5
40585,38.028269,-84.471505,KY,Lexington,-5
1970,42.516845,-70.8985,MA,Salem,-5
2661,41.675799,-70.0396,MA,South Harwich,-5
1517,42.364807,-71.896868,MA,East Princeton,-5
2043,42.225708,-70.88764,MA,Hingham,-5
1906,42.462796,-71.0098,MA,Saugus,-5
1095,42.12531,-72.44057,MA,Wilbraham,-5
1034,42.086224,-72.94464,MA,Granville,-5
2111,42.349838,-71.06101,MA,Boston,-5
2713,41.429673,-70.8954,MA,Cuttyhunk,-5
2119,42.324511,-71.08455,MA,Boston,-5
1264,42.224905,-73.20394,MA,Tyringham,-5
1531,42.317121,-72.12248,MA,New Braintree,-5
2664,41.670981,-70.19797,MA,South Yarmouth,-5
2047,42.142836,-70.69353,MA,Humarock,-5
20675,38.58215,-77.01739,MD,Pomfret,-5
21023,39.532955,-76.743196,MD,Butler,-5
21776,39.529834,-77.09715,MD,New Windsor,-5
20680,38.112419,-76.36964,MD,Ridge,-5
21915,39.523096,-75.84155,MD,Chesapeake City,-5
21688,38.88927,-75.861191,MD,Ridgely,-5
21756,39.460534,-77.69284,MD,Keedysville,-5
20757,38.833563,-76.877743,MD,Temple Hills,-5
21053,39.70172,-76.71236,MD,Freeland,-5
21792,39.469961,-77.392139,MD,Unionville,-5
20837,39.128854,-77.40763,MD,Poolesville,-5
4116,44.408078,-70.470703,ME,South Portland,-5
4492,45.002969,-67.495548,ME,Waite,-5
3904,43.101538,-70.73611,ME,Kittery,-5
4842,44.086989,-69.104234,ME,Owls Head,-5
4929,44.785927,-69.30376,ME,Detroit,-5
4976,44.782568,-69.69212,ME,Skowhegan,-5
4283,44.197009,-70.239485,ME,Turner Center,-5
4562,43.793136,-69.81778,ME,Phippsburg,-5
4955,44.638255,-70.01525,ME,New Sharon,-5
4030,43.585861,-70.6793,ME,East Waterboro,-5
4455,45.333971,-68.29313,ME,Lee,-5
4757,46.68619,-68.147,ME,Mapleton,-5
4476,44.444707,-68.73576,ME,Penobscot,-5
4239,44.516475,-70.21933,ME,Jay,-5
49169,44.30476,-86.015026,MI,Dickson,-5
49743,45.282088,-83.93526,MI,Hawks,-5
49282,42.050628,-84.39902,MI,Somerset Center,-5
49663,44.426913,-85.37836,MI,Manton,-5
49081,42.171777,-85.617824,MI,Portage,-5
48205,42.433703,-82.98068,MI,Detroit,-5
48288,42.239933,-83.150823,MI,Detroit,-5
49776,45.248956,-83.69012,MI,Posen,-5
48656,44.360384,-84.43815,MI,Saint Helen,-5
49826,46.364395,-86.99621,MI,Rumely,-5
48219,42.425236,-83.24902,MI,Detroit,-5
48377,42.511766,-83.47314,MI,Novi,-5
49880,46.086125,-87.20146,MI,Rock,-5
49056,42.395965,-86.0545,MI,Grand Junction,-5
48314,42.609789,-83.04844,MI,Sterling Heights,-5
49068,42.277837,-84.94869,MI,Marshall,-5
49506,42.945727,-85.61899,MI,Grand Rapids,-5
49665,44.095357,-85.11843,MI,Marion,-5
49097,42.117028,-85.5073,MI,Vicksburg,-5
48037,42.567543,-83.149978,MI,Southfield,-5
49368,44.321979,-85.713857,MI,Slagle,-5
48742,44.725546,-83.43887,MI,Lincoln,-5
27376,35.248989,-79.54383,NC,West End,-5
27855,36.432993,-77.10287,NC,Murfreesboro,-5
27521,35.408375,-78.66964,NC,Coats,-5
28102,34.819916,-79.97188,NC,McFarlan,-5
27865,35.588518,-76.83431,NC,Pinetown,-5
27623,35.797692,-78.625265,NC,Raleigh,-5
28684,36.345453,-81.61009,NC,Todd,-5
28528,34.732744,-76.53869,NC,Gloucester,-5
28370,35.216222,-79.452352,NC,Pinehurst,-5
27349,35.897155,-79.42344,NC,Snow Camp,-5
28711,35.605146,-82.31665,NC,Black Mountain,-5
28408,34.212707,-77.792177,NC,Wilmington,-5
28448,34.464635,-78.29701,NC,Kelly,-5
28114,35.243585,-81.75656,NC,Mooresboro,-5
28366,35.237142,-78.36593,NC,Newton Grove,-5
27880,35.748755,-78.06759,NC,Sims,-5
28743,35.834212,-82.86149,NC,Hot Springs,-5
27025,36.383107,-79.97451,NC,Madison,-5
27340,35.948814,-79.329664,NC,Saxapahaw,-5
28450,34.319538,-78.51678,NC,Lake Waccamaw,-5
28670,36.204458,-80.93481,NC,Ronda,-5
27117,36.027482,-80.20728,NC,Winston Salem,-5
27042,36.335676,-80.05135,NC,Pine Hall,-5
28021,35.383935,-81.39368,NC,Cherryville,-5
3284,43.501755,-72.01296,NH,Springfield,-5
7462,41.193708,-74.5089,NJ,Vernon,-5
7661,40.927579,-74.03739,NJ,River Edge,-5
7649,40.953126,-74.03379,NJ,Oradell,-5
7006,40.848999,-74.27917,NJ,Caldwell,-5
7670,40.92169,-73.96482,NJ,Tenafly,-5
8361,39.464582,-74.96994,NJ,Vineland,-5
7302,40.721602,-74.04703,NJ,Jersey City,-5
8063,39.867158,-75.1802,NJ,National Park,-5
8867,40.583035,-74.96224,NJ,Pittstown,-5
7513,40.906598,-74.14944,NJ,Paterson,-5
8648,40.276782,-74.72951,NJ,Trenton,-5
8260,38.987556,-74.822,NJ,Wildwood,-5
8871,40.430006,-74.417344,NJ,Sayreville,-5
8110,39.966812,-75.05681,NJ,Pennsauken,-5
8731,39.848035,-74.21297,NJ,Forked River,-5
8844,40.502477,-74.650023,NJ,Millstone,-5
12736,41.848244,-75.03878,NY,Fremont Center,-5
10804,40.946805,-73.78797,NY,Wykagyl,-5
13416,43.178528,-74.98117,NY,Newport,-5
13219,43.041566,-76.22072,NY,Syracuse,-5
11535,40.754757,-73.601772,NY,Garden City,-5
12768,41.864326,-74.72961,NY,Parksville,-5
14627,43.127513,-77.627674,NY,Rochester,-5
14608,43.155568,-77.62401,NY,Rochester,-5
12930,44.731571,-74.53485,NY,Dickinson Center,-5
13901,42.142575,-75.88783,NY,Binghamton,-5
12959,44.951443,-73.68023,NY,Mooers Forks,-5
11425,40.651378,-73.870779,NY,Jamaica,-5
11233,40.676938,-73.91858,NY,Brooklyn,-5
11514,40.750132,-73.61328,NY,Carle Place,-5
12754,41.798476,-74.7361,NY,Liberty,-5
12923,44.948894,-73.96545,NY,Churubusco,-5
12836,43.750773,-73.51881,NY,Hague,-5
13388,43.606444,-75.103186,NY,Webb,-5
12785,41.518125,-74.57566,NY,Westbrookville,-5
11599,40.607574,-73.742691,NY,Garden City,-5
12747,41.752458,-74.66996,NY,Hurleyville,-5
12766,41.815316,-74.97995,NY,North Branch,-5
11041,40.754757,-73.601772,NY,New Hyde Park,-5
14486,42.915297,-77.949818,NY,Linwood,-5
10987,41.197123,-74.21069,NY,Tuxedo Park,-5
13744,42.250715,-75.91871,NY,Castle Creek,-5
10048,40.712086,-74.01227,NY,New York,-5
10518,41.269072,-73.60493,NY,Cross River,-5
12069,42.945701,-74.263312,NY,Fort Hunter,-5
13319,43.029669,-75.27211,NY,Chadwicks,-5
12929,44.847709,-73.582317,NY,Dannemora,-5
10007,40.714754,-74.00721,NY,New York,-5
12155,42.587708,-74.83536,NY,Schenevus,-5
13501,43.087669,-75.22681,NY,Utica,-5
14781,42.160982,-79.59738,NY,Sherman,-5
11370,40.763015,-73.89052,NY,East Elmhurst,-5
13260,43.02143,-76.197701,NY,Syracuse,-5
12993,44.195201,-73.47194,NY,Westport,-5
11787,40.853343,-73.20777,NY,Smithtown,-5
14727,42.213216,-78.28649,NY,Cuba,-5
12466,41.905004,-73.97957,NY,Port Ewen,-5
10277,40.780751,-73.977182,NY,New York,-5
14066,42.619549,-78.16153,NY,Gainesville,-5
14788,42.062125,-78.377974,NY,Westons Mills,-5
12244,42.614852,-73.970812,NY,Albany,-5
14650,43.286024,-77.684264,NY,Rochester,-5
12542,41.603333,-73.98415,NY,Marlboro,-5
14887,42.399371,-77.026768,NY,Tyrone,-5
11255,40.645099,-73.945032,NY,Brooklyn,-5
13332,42.752447,-75.56997,NY,Earlville,-5
44412,41.099351,-81.00605,OH,Diamond,-5
43652,41.686778,-83.43943,OH,Toledo,-5
45623,38.630633,-82.2697,OH,Crown City,-5
44096,41.910676,-81.249027,OH,Willoughby,-5
45630,38.793335,-82.96046,OH,Friendship,-5
45838,40.740456,-84.47602,OH,Elgin,-5
44640,40.983308,-81.14682,OH,Limaville,-5
43085,40.097796,-83.02076,OH,Columbus,-5
44258,41.127594,-81.841079,OH,Medina,-5
45896,40.593532,-83.94417,OH,Waynesfield,-5
44095,41.653796,-81.44614,OH,Eastlake,-5
45026,39.440956,-84.575746,OH,Hamilton,-5
43723,39.968985,-81.54108,OH,Byesville,-5
45120,38.821032,-84.09805,OH,Felicity,-5
44657,40.733459,-81.09148,OH,Minerva,-5
45622,39.364574,-82.4959,OH,Creola,-5
44807,41.069216,-82.87708,OH,Attica,-5
45212,39.160693,-84.4545,OH,Cincinnati,-5
43115,39.501913,-83.17383,OH,Clarksburg,-5
45481,39.750471,-84.268593,OH,Dayton,-5
43054,40.080252,-82.82462,OH,New Albany,-5
43001,40.091576,-82.61225,OH,Alexandria,-5
44092,41.603581,-81.47087,OH,Wickliffe,-5
45813,41.18312,-84.73533,OH,Antwerp,-5
45012,39.440956,-84.575746,OH,Hamilton,-5
43773,39.991056,-81.28517,OH,Quaker City,-5
15661,40.319956,-79.35901,PA,Loyalhanna,-5
19076,39.884562,-75.30847,PA,Prospect Park,-5
15431,39.968368,-79.61815,PA,Dunbar,-5
17042,40.31977,-76.42344,PA,Lebanon,-5
18916,40.328645,-75.10278,PA,Danboro,-5
18854,41.781522,-76.35906,PA,Wysox,-5
18337,41.320904,-74.88565,PA,Milford,-5
15936,40.156538,-78.91515,PA,Hooversville,-5
18052,40.651751,-75.49224,PA,Whitehall,-5
15282,40.434436,-80.024817,PA,Pittsburgh,-5
18827,41.963293,-75.58203,PA,Lanesboro,-5
17730,41.109525,-76.87893,PA,Dewart,-5
16663,40.789079,-78.375,PA,Morann,-5
17751,41.108454,-77.49516,PA,Mill Hall,-5
17885,40.851747,-77.31213,PA,Weikert,-5
16680,40.75212,-78.41085,PA,Smithmill,-5
15851,41.095493,-78.88994,PA,Reynoldsville,-5
17555,40.126611,-75.96767,PA,Narvon,-5
15189,40.434436,-80.024817,PA,Sewickley,-5
15277,40.434436,-80.024817,PA,Pittsburgh,-5
18453,41.75098,-75.37109,PA,Pleasant Mount,-5
15258,40.434436,-80.024817,PA,Pittsburgh,-5
15639,40.201398,-79.60071,PA,Hunker,-5
18463,41.376953,-75.31601,PA,Sterling,-5
19520,40.157078,-75.80669,PA,Elverson,-5
19096,39.992345,-75.27624,PA,Wynnewood,-5
17345,40.067348,-76.72398,PA,Manchester,-5
16027,40.818096,-80.0137,PA,Connoquenessing,-5
17247,39.799481,-77.581092,PA,Quincy,-5
17091,40.136687,-77.242805,PA,Camp Hill,-5
15760,40.652164,-78.79936,PA,Marsteller,-5
19344,40.078045,-75.88488,PA,Honey Brook,-5
16732,41.850657,-78.60663,PA,Gifford,-5
15817,40.332173,-80.177979,PA,South Fayette,-5
16652,40.498403,-77.99417,PA,Huntingdon,-5
18071,40.820558,-75.58537,PA,Palmerton,-5
17060,40.453498,-77.91154,PA,Mill Creek,-5
19483,40.211896,-75.35586,PA,Valley Forge,-5
15137,40.380219,-79.81017,PA,North Versailles,-5
18924,40.308116,-75.358575,PA,Franconia,-5
16107,40.989662,-80.308376,PA,New Castle,-5
16053,40.808934,-79.97811,PA,Renfrew,-5
15945,40.356723,-78.873296,PA,Parkhill,-5
17540,40.096346,-76.19007,PA,Leola,-5
15320,39.883336,-79.98393,PA,Carmichaels,-5
15904,40.289442,-78.86612,PA,Johnstown,-5
19311,39.825643,-75.77244,PA,Avondale,-5
17302,39.80954,-76.40849,PA,Airville,-5
15035,40.384223,-79.80792,PA,East McKeesport,-5
2896,41.988166,-71.55188,RI,North Smithfield,-5
29002,34.126535,-81.234811,SC,Ballentine,-5
29944,32.822292,-81.05236,SC,Varnville,-5
29364,34.788053,-81.46124,SC,Lockhart,-5
29914,32.552652,-80.677001,SC,Dale,-5
29845,33.84674,-82.23442,SC,Plum Branch,-5
29476,33.164201,-79.904182,SC,Russellville,-5
29904,32.390605,-80.661027,SC,Beaufort,-5
29030,33.572356,-80.67158,SC,Cameron,-5
29363,34.342221,-79.165102,SC,Lake View,-5
29922,32.593295,-81.24035,SC,Garnett,-5
29921,32.67553,-81.17208,SC,Furman,-5
29290,34.005992,-80.970766,SC,Columbia,-5
29828,33.523241,-81.82785,SC,Gloverville,-5
29679,34.607898,-82.939668,SC,Seneca,-5
29576,33.568115,-79.03226,SC,Murrells Inlet,-5
29208,33.993705,-81.019913,SC,Columbia,-5
29554,33.71239,-79.40387,SC,Hemingway,-5
29691,34.769994,-83.06882,SC,Walhalla,-5
29849,33.092403,-81.2209,SC,Ulmer,-5
37725,35.996454,-83.39791,TN,Dandridge,-5
37950,35.990142,-83.96218,TN,Knoxville,-5
37316,34.995039,-84.72951,TN,Conasauga,-5
37828,36.190257,-84.07017,TN,Norris,-5
37656,36.4017,-82.62705,TN,Fall Branch,-5
37755,36.434757,-84.53288,TN,Helenwood,-5
37686,36.430799,-82.33344,TN,Piney Flats,-5
37730,36.553851,-83.97503,TN,Eagan,-5
37331,35.325991,-84.53015,TN,Etowah,-5
37405,35.081323,-85.31903,TN,Chattanooga,-5
37930,35.9029,-83.953554,TN,Knoxville,-5
37354,35.506259,-84.35738,TN,Madisonville,-5
23030,37.342306,-77.0731,VA,Charles City,-5
22725,38.428509,-78.267848,VA,Leon,-5
22843,38.337507,-79.11629,VA,Mount Solon,-5
23040,37.522085,-78.2553,VA,Cumberland,-5
22201,38.885337,-77.09512,VA,Arlington,-5
23138,37.366838,-76.29577,VA,Port Haywood,-5
24484,38.103122,-79.81478,VA,Warm Springs,-5
24045,37.268618,-79.940655,VA,Roanoke,-5
22151,38.803813,-77.20821,VA,Springfield,-5
22530,37.90938,-76.293436,VA,Ophelia,-5
24485,38.270442,-79.33402,VA,West Augusta,-5
23064,37.50519,-76.29784,VA,Grimstead,-5
22412,38.184716,-77.662559,VA,Fredericksburg,-5
22003,38.830345,-77.21387,VA,Annandale,-5
24361,36.763059,-81.84774,VA,Meadowview,-5
24127,37.505033,-80.17302,VA,New Castle,-5
24607,37.297387,-82.27942,VA,Breaks,-5
24594,36.635902,-79.1968,VA,Sutherlin,-5
24627,37.287992,-82.027408,VA,Mavisdale,-5
24448,37.797214,-79.79002,VA,Iron Gate,-5
20198,38.889848,-77.75907,VA,The Plains,-5
23511,36.935579,-76.303417,VA,Norfolk,-5
22036,38.735114,-77.07965,VA,Fairfax,-5
23515,36.931166,-76.23972,VA,Norfolk,-5
22524,38.118186,-76.680504,VA,Mount Holly,-5
23070,37.551549,-76.39294,VA,Hardyville,-5
24019,37.341428,-79.95049,VA,Roanoke,-5
5830,44.985004,-72.05857,VT,Derby Line,-5
5072,43.890244,-72.39364,VT,Strafford,-5
5648,44.375726,-72.49509,VT,Calais,-5
5491,44.12753,-73.28437,VT,Vergennes,-5
5832,44.588911,-71.92705,VT,East Burke,-5
5252,43.065891,-73.07824,VT,East Arlington,-5
5478,44.807555,-73.09077,VT,Saint Albans,-5
5343,43.103191,-72.7925,VT,Jamaica,-5
5048,43.566105,-72.39941,VT,Hartland,-5
5863,44.503403,-71.972088,VT,Saint Johnsbury Center,-5
5050,44.46239,-72.135804,VT,McIndoe Falls,-5
5825,44.863351,-72.26649,VT,Coventry,-5
5124,43.441399,-72.533124,VT,Cavendish,-5
26208,38.364123,-80.5902,WV,Camden On Gauley,-5
26508,39.61098,-79.89947,WV,Morgantown,-5
25801,37.79064,-81.19958,WV,Beckley,-5
24822,37.62127,-81.69408,WV,Clear Fork,-5
26236,38.752157,-80.23537,WV,Selbyville,-5
25778,38.413384,-82.277401,WV,Huntington,-5
26362,39.171784,-81.05325,WV,Harrisville,-5
26039,39.835605,-80.67752,WV,Glen Easton,-5
26812,38.878002,-78.88245,WV,Mathias,-5
24827,37.742953,-81.67951,WV,Cyclone,-5
25502,38.669561,-82.12662,WV,Apple Grove,-5
26572,39.48057,-80.30851,WV,Four States,-5
26241,38.920042,-79.8446,WV,Elkins,-5
